BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#53'
	and p_type not like 'SMALL BURNISHED%'
	and p_size in (4, 25, 12, 10, 11, 32, 50, 5)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#25   | SMALL ANODIZED BRASS      |     50 |          556
 Brand#31   | PROMO BURNISHED COPPER    |     25 |          556
 Brand#34   | PROMO ANODIZED TIN        |      5 |          556
 Brand#41   | LARGE POLISHED STEEL      |     50 |          556
 Brand#41   | LARGE POLISHED STEEL      |     12 |          555
 Brand#41   | SMALL POLISHED STEEL      |      4 |          554
 Brand#11   | STANDARD BRUSHED BRASS    |      5 |          552
 Brand#23   | PROMO POLISHED NICKEL     |     50 |          552
 Brand#23   | STANDARD PLATED STEEL     |      5 |          552
 Brand#32   | ECONOMY BRUSHED STEEL     |      5 |          552
 Brand#34   | SMALL PLATED TIN          |     50 |          552
 Brand#42   | MEDIUM PLATED NICKEL      |     50 |          552
 Brand#43   | LARGE BRUSHED TIN         |      4 |          552
 Brand#43   | STANDARD BRUSHED TIN      |     32 |          552
 Brand#44   | LARGE BRUSHED STEEL       |      4 |          552
 Brand#45   | SMALL ANODIZED COPPER     |     12 |          552
 Brand#54   | ECONOMY PLATED BRASS      |     25 |          552
 Brand#11   | LARGE ANODIZED TIN        |      4 |          551
 Brand#11   | PROMO BURNISHED COPPER    |     12 |          551
 Brand#45   | SMALL PLATED STEEL        |     10 |          549
 Brand#11   | STANDARD PLATED TIN       |      5 |          548
 Brand#13   | SMALL POLISHED COPPER     |     11 |          548
 Brand#24   | LARGE ANODIZED COPPER     |      5 |          548
 Brand#25   | SMALL PLATED NICKEL       |      5 |          548
 Brand#32   | PROMO ANODIZED BRASS      |      5 |          548
 Brand#33   | PROMO BURNISHED TIN       |     32 |          548
 Brand#35   | PROMO BURNISHED NICKEL    |     11 |          548
 Brand#41   | LARGE BURNISHED STEEL     |      4 |          548
 Brand#43   | MEDIUM PLATED STEEL       |     10 |          548
 Brand#44   | SMALL POLISHED COPPER     |     25 |          548
 Brand#51   | STANDARD PLATED STEEL     |     11 |          548
 Brand#54   | ECONOMY BRUSHED BRASS     |     10 |          548
 Brand#15   | PROMO BURNISHED TIN       |      4 |          547
 Brand#42   | PROMO PLATED NICKEL       |     50 |          547
 Brand#45   | ECONOMY PLATED COPPER     |     25 |          547
 Brand#11   | PROMO POLISHED NICKEL     |     11 |          546
 Brand#12   | MEDIUM POLISHED NICKEL    |     25 |          544
 Brand#12   | STANDARD ANODIZED NICKEL  |     32 |          544
 Brand#13   | ECONOMY PLATED TIN        |     10 |          544
 Brand#13   | SMALL BRUSHED TIN         |     50 |          544
 Brand#14   | LARGE POLISHED STEEL      |     10 |          544
 Brand#14   | SMALL PLATED TIN          |     50 |          544
 Brand#21   | PROMO BURNISHED STEEL     |     25 |          544
 Brand#23   | PROMO BRUSHED TIN         |      5 |          544
 Brand#25   | STANDARD PLATED STEEL     |     11 |          544
 Brand#31   | ECONOMY ANODIZED NICKEL   |     50 |          544
 Brand#31   | MEDIUM BURNISHED COPPER   |     11 |          544
 Brand#32   | STANDARD POLISHED NICKEL  |     50 |          544
 Brand#33   | MEDIUM BRUSHED TIN        |     12 |          544
 Brand#35   | LARGE BRUSHED COPPER      |     25 |          544
 Brand#41   | PROMO BRUSHED BRASS       |      5 |          544
 Brand#41   | PROMO POLISHED BRASS      |     50 |          544
 Brand#41   | SMALL PLATED STEEL        |      5 |          544
 Brand#43   | LARGE BURNISHED TIN       |      5 |          544
 Brand#45   | ECONOMY POLISHED STEEL    |     32 |          544
 Brand#45   | LARGE BURNISHED STEEL     |     32 |          544
 Brand#55   | MEDIUM PLATED TIN         |     10 |          544
 Brand#13   | STANDARD PLATED BRASS     |     32 |          543
 Brand#14   | LARGE BURNISHED STEEL     |      5 |          543
 Brand#43   | ECONOMY BURNISHED STEEL   |     10 |          543
 Brand#35   | STANDARD BRUSHED TIN      |     10 |          542
 Brand#42   | PROMO ANODIZED COPPER     |      5 |          542
 Brand#55   | LARGE POLISHED STEEL      |     25 |          542
 Brand#11   | MEDIUM ANODIZED COPPER    |     12 |          540
 Brand#11   | MEDIUM POLISHED TIN       |     10 |          540
 Brand#13   | LARGE ANODIZED STEEL      |     12 |          540
 Brand#14   | ECONOMY ANODIZED STEEL    |     10 |          540
 Brand#14   | ECONOMY PLATED COPPER     |      4 |          540
 Brand#14   | MEDIUM ANODIZED TIN       |     12 |          540
 Brand#15   | SMALL ANODIZED BRASS      |      4 |          540
 Brand#21   | PROMO POLISHED NICKEL     |      4 |          540
 Brand#21   | SMALL POLISHED BRASS      |     50 |          540
 Brand#23   | LARGE BURNISHED NICKEL    |     10 |          540
 Brand#24   | STANDARD BRUSHED BRASS    |     32 |          540
 Brand#32   | ECONOMY BRUSHED NICKEL    |      4 |          540
 Brand#33   | ECONOMY PLATED STEEL      |     11 |          540
 Brand#33   | PROMO ANODIZED NICKEL     |     50 |          540
 Brand#41   | ECONOMY BRUSHED TIN       |     25 |          540
 Brand#41   | LARGE BRUSHED COPPER      |      4 |          540
 Brand#41   | STANDARD BURNISHED BRASS  |      5 |          540
 Brand#43   | LARGE ANODIZED COPPER     |     50 |          540
 Brand#43   | SMALL PLATED NICKEL       |     10 |          540
 Brand#45   | ECONOMY BRUSHED NICKEL    |     12 |          540
 Brand#55   | MEDIUM BRUSHED BRASS      |      5 |          540
 Brand#23   | SMALL BRUSHED BRASS       |     10 |          539
 Brand#32   | ECONOMY POLISHED BRASS    |     32 |          539
 Brand#32   | MEDIUM BRUSHED BRASS      |     32 |          539
 Brand#41   | PROMO BURNISHED COPPER    |     11 |          539
 Brand#41   | PROMO BURNISHED NICKEL    |     25 |          539
 Brand#44   | SMALL PLATED NICKEL       |     11 |          539
 Brand#51   | LARGE ANODIZED TIN        |     25 |          539
 Brand#34   | STANDARD BURNISHED NICKEL |     11 |          538
 Brand#41   | ECONOMY POLISHED TIN      |      4 |          538
 Brand#42   | LARGE BURNISHED COPPER    |     11 |          538
 Brand#31   | LARGE POLISHED COPPER     |     25 |          537
 Brand#11   | STANDARD BRUSHED TIN      |      5 |          536
 Brand#12   | LARGE BURNISHED BRASS     |     12 |          536
 Brand#12   | SMALL POLISHED NICKEL     |      4 |          536
 Brand#13   | MEDIUM PLATED NICKEL      |     32 |          536
 Brand#14   | STANDARD ANODIZED TIN     |     11 |          536
 Brand#14   | STANDARD PLATED NICKEL    |     12 |          536
 Brand#21   | LARGE ANODIZED COPPER     |     10 |          536
 Brand#22   | LARGE ANODIZED STEEL      |     50 |          536
 Brand#22   | MEDIUM PLATED BRASS       |     10 |          536
 Brand#24   | LARGE ANODIZED TIN        |     32 |          536
 Brand#25   | MEDIUM POLISHED STEEL     |     32 |          536
 Brand#31   | ECONOMY PLATED BRASS      |     50 |          536
 Brand#31   | STANDARD POLISHED NICKEL  |     10 |          536
 Brand#34   | SMALL POLISHED BRASS      |     50 |          536
 Brand#35   | LARGE BURNISHED TIN       |      4 |          536
 Brand#35   | MEDIUM BRUSHED NICKEL     |      5 |          536
 Brand#41   | SMALL POLISHED STEEL      |     10 |          536
 Brand#42   | LARGE BURNISHED BRASS     |      4 |          536
 Brand#42   | MEDIUM BURNISHED TIN      |      4 |          536
 Brand#42   | SMALL BRUSHED COPPER      |     12 |          536
 Brand#43   | STANDARD BURNISHED BRASS  |     10 |          536
 Brand#44   | PROMO BRUSHED COPPER      |      4 |          536
 Brand#44   | STANDARD BRUSHED STEEL    |     32 |          536
 Brand#45   | MEDIUM PLATED BRASS       |     10 |          536
 Brand#52   | SMALL ANODIZED COPPER     |     50 |          536
 Brand#14   | STANDARD BURNISHED STEEL  |     10 |          535
 Brand#35   | ECONOMY PLATED STEEL      |     12 |          535
 Brand#45   | PROMO ANODIZED COPPER     |     11 |          535
 Brand#52   | ECONOMY ANODIZED BRASS    |      5 |          535
 Brand#12   | MEDIUM BURNISHED STEEL    |     11 |          534
 Brand#11   | ECONOMY PLATED TIN        |     32 |          532
 Brand#11   | LARGE POLISHED COPPER     |     10 |          532
 Brand#11   | PROMO PLATED NICKEL       |     50 |          532
 Brand#12   | ECONOMY PLATED STEEL      |     10 |          532
 Brand#13   | MEDIUM ANODIZED TIN       |     25 |          532
 Brand#13   | SMALL BRUSHED STEEL       |      4 |          532
 Brand#21   | MEDIUM POLISHED NICKEL    |      4 |          532
 Brand#21   | STANDARD BURNISHED STEEL  |     11 |          532
 Brand#21   | STANDARD PLATED TIN       |      4 |          532
 Brand#22   | MEDIUM BURNISHED BRASS    |     25 |          532
 Brand#23   | ECONOMY PLATED BRASS      |     12 |          532
 Brand#25   | ECONOMY BRUSHED BRASS     |     12 |          532
 Brand#25   | ECONOMY BURNISHED COPPER  |      5 |          532
 Brand#25   | ECONOMY POLISHED TIN      |      4 |          532
 Brand#25   | LARGE BURNISHED BRASS     |     25 |          532
 Brand#33   | STANDARD ANODIZED COPPER  |     12 |          532
 Brand#34   | LARGE PLATED TIN          |     11 |          532
 Brand#35   | ECONOMY BURNISHED TIN     |     12 |          532
 Brand#35   | MEDIUM POLISHED COPPER    |     12 |          532
 Brand#35   | PROMO POLISHED BRASS      |     25 |          532
 Brand#42   | STANDARD POLISHED BRASS   |     12 |          532
 Brand#43   | PROMO ANODIZED COPPER     |     25 |          532
 Brand#44   | ECONOMY POLISHED COPPER   |     50 |          532
 Brand#44   | SMALL POLISHED STEEL      |     50 |          532
 Brand#44   | STANDARD BURNISHED TIN    |     50 |          532
 Brand#45   | LARGE POLISHED TIN        |     32 |          532
 Brand#45   | MEDIUM POLISHED COPPER    |     11 |          532
 Brand#52   | MEDIUM BRUSHED COPPER     |     25 |          532
 Brand#52   | STANDARD ANODIZED BRASS   |      4 |          532
 Brand#55   | MEDIUM BRUSHED STEEL      |     10 |          532
 Brand#11   | ECONOMY ANODIZED STEEL    |     10 |          531
 Brand#13   | SMALL BRUSHED STEEL       |     50 |          531
 Brand#25   | SMALL POLISHED NICKEL     |      5 |          531
 Brand#33   | MEDIUM BRUSHED STEEL      |     50 |          531
 Brand#33   | MEDIUM PLATED BRASS       |      5 |          531
 Brand#52   | STANDARD POLISHED COPPER  |     32 |          531
 Brand#55   | SMALL POLISHED STEEL      |     11 |          531
 Brand#13   | PROMO BRUSHED COPPER      |     12 |          530
 Brand#24   | ECONOMY ANODIZED COPPER   |      5 |          530
 Brand#33   | ECONOMY ANODIZED NICKEL   |     32 |          530
 Brand#11   | ECONOMY ANODIZED COPPER   |     11 |          528
 Brand#11   | MEDIUM POLISHED COPPER    |     11 |          528
 Brand#11   | STANDARD POLISHED TIN     |      4 |          528
 Brand#12   | PROMO POLISHED COPPER     |      4 |          528
 Brand#13   | ECONOMY PLATED NICKEL     |     11 |          528
 Brand#14   | STANDARD PLATED BRASS     |      4 |          528
 Brand#14   | STANDARD PLATED COPPER    |      5 |          528
 Brand#15   | ECONOMY PLATED STEEL      |     12 |          528
 Brand#15   | PROMO BRUSHED NICKEL      |      4 |          528
 Brand#15   | PROMO BURNISHED STEEL     |     32 |          528
 Brand#15   | STANDARD ANODIZED COPPER  |     32 |          528
 Brand#23   | LARGE POLISHED COPPER     |     10 |          528
 Brand#23   | PROMO BURNISHED STEEL     |      4 |          528
 Brand#24   | LARGE POLISHED STEEL      |     12 |          528
 Brand#25   | LARGE ANODIZED NICKEL     |     25 |          528
 Brand#25   | STANDARD BURNISHED NICKEL |      5 |          528
 Brand#31   | ECONOMY ANODIZED COPPER   |     32 |          528
 Brand#31   | ECONOMY POLISHED STEEL    |      5 |          528
 Brand#31   | ECONOMY POLISHED STEEL    |     11 |          528
 Brand#32   | ECONOMY POLISHED NICKEL   |      4 |          528
 Brand#32   | ECONOMY POLISHED NICKEL   |     32 |          528
 Brand#32   | MEDIUM BRUSHED STEEL      |      5 |          528
 Brand#33   | LARGE PLATED COPPER       |     10 |          528
 Brand#33   | MEDIUM POLISHED COPPER    |     50 |          528
 Brand#34   | LARGE PLATED BRASS        |     10 |          528
 Brand#34   | MEDIUM BRUSHED BRASS      |     50 |          528
 Brand#35   | LARGE ANODIZED COPPER     |      5 |          528
 Brand#35   | MEDIUM POLISHED STEEL     |     25 |          528
 Brand#35   | SMALL BRUSHED BRASS       |     12 |          528
 Brand#35   | STANDARD ANODIZED STEEL   |      5 |          528
 Brand#35   | STANDARD POLISHED COPPER  |      5 |          528
 Brand#41   | STANDARD ANODIZED NICKEL  |     10 |          528
 Brand#43   | ECONOMY BRUSHED COPPER    |     11 |          528
 Brand#44   | STANDARD PLATED TIN       |     12 |          528
 Brand#45   | MEDIUM POLISHED TIN       |     10 |          528
 Brand#45   | STANDARD BURNISHED BRASS  |     32 |          528
 Brand#51   | MEDIUM BRUSHED COPPER     |     11 |          528
 Brand#51   | SMALL PLATED STEEL        |     25 |          528
 Brand#52   | ECONOMY BRUSHED TIN       |     32 |          528
 Brand#52   | SMALL BRUSHED NICKEL      |      4 |          528
 Brand#54   | STANDARD BRUSHED STEEL    |     10 |          528
 Brand#55   | ECONOMY ANODIZED NICKEL   |     12 |          528
 Brand#11   | MEDIUM BRUSHED BRASS      |     11 |          527
 Brand#11   | MEDIUM PLATED STEEL       |      4 |          527
 Brand#11   | SMALL BRUSHED NICKEL      |     50 |          527
 Brand#12   | SMALL BRUSHED TIN         |     10 |          527
 Brand#14   | ECONOMY POLISHED COPPER   |     25 |          527
 Brand#15   | LARGE POLISHED TIN        |      4 |          527
 Brand#21   | LARGE ANODIZED BRASS      |     32 |          527
 Brand#22   | STANDARD BRUSHED STEEL    |     50 |          527
 Brand#31   | LARGE BRUSHED COPPER      |      5 |          527
 Brand#31   | STANDARD POLISHED NICKEL  |     12 |          527
 Brand#35   | STANDARD ANODIZED NICKEL  |     10 |          527
 Brand#41   | ECONOMY POLISHED STEEL    |      5 |          527
 Brand#41   | MEDIUM PLATED NICKEL      |      5 |          527
 Brand#42   | SMALL POLISHED NICKEL     |     10 |          527
 Brand#43   | STANDARD BRUSHED BRASS    |     12 |          527
 Brand#44   | LARGE BURNISHED STEEL     |      4 |          527
 Brand#51   | SMALL POLISHED BRASS      |     25 |          527
 Brand#52   | ECONOMY PLATED TIN        |      4 |          527
 Brand#22   | PROMO PLATED COPPER       |      5 |          526
 Brand#35   | ECONOMY BURNISHED TIN     |     25 |          526
 Brand#52   | MEDIUM PLATED TIN         |     50 |          526
 Brand#11   | MEDIUM BRUSHED COPPER     |      5 |          524
 Brand#11   | STANDARD BRUSHED TIN      |     25 |          524
 Brand#12   | ECONOMY PLATED BRASS      |     11 |          524
 Brand#12   | LARGE BRUSHED STEEL       |     25 |          524
 Brand#13   | PROMO BRUSHED NICKEL      |     50 |          524
 Brand#13   | STANDARD POLISHED TIN     |     25 |          524
 Brand#14   | PROMO BRUSHED STEEL       |     50 |          524
 Brand#14   | SMALL PLATED STEEL        |      4 |          524
 Brand#14   | STANDARD BURNISHED COPPER |     50 |          524
 Brand#15   | SMALL BRUSHED COPPER      |      4 |          524
 Brand#21   | PROMO BRUSHED NICKEL      |      5 |          524
 Brand#23   | SMALL PLATED BRASS        |     50 |          524
 Brand#23   | STANDARD POLISHED STEEL   |      4 |          524
 Brand#24   | ECONOMY POLISHED COPPER   |      5 |          524
 Brand#24   | LARGE BURNISHED STEEL     |     25 |          524
 Brand#24   | MEDIUM BRUSHED NICKEL     |     32 |          524
 Brand#24   | SMALL ANODIZED TIN        |     32 |          524
 Brand#24   | SMALL ANODIZED TIN        |     50 |          524
 Brand#25   | LARGE PLATED STEEL        |     10 |          524
 Brand#25   | STANDARD ANODIZED NICKEL  |      5 |          524
 Brand#25   | STANDARD POLISHED NICKEL  |     11 |          524
 Brand#31   | LARGE POLISHED COPPER     |     11 |          524
 Brand#33   | SMALL POLISHED BRASS      |     11 |          524
 Brand#34   | PROMO ANODIZED COPPER     |     50 |          524
 Brand#34   | SMALL BRUSHED COPPER      |     10 |          524
 Brand#41   | MEDIUM PLATED STEEL       |     12 |          524
 Brand#42   | STANDARD ANODIZED BRASS   |     10 |          524
 Brand#42   | STANDARD BRUSHED NICKEL   |      4 |          524
 Brand#42   | STANDARD BURNISHED TIN    |     12 |          524
 Brand#43   | ECONOMY PLATED COPPER     |     10 |          524
 Brand#43   | SMALL POLISHED NICKEL     |     10 |          524
 Brand#44   | MEDIUM ANODIZED TIN       |      5 |          524
 Brand#44   | SMALL PLATED STEEL        |      4 |          524
 Brand#45   | ECONOMY BURNISHED TIN     |     10 |          524
 Brand#45   | ECONOMY POLISHED TIN      |     11 |          524
 Brand#45   | LARGE BURNISHED BRASS     |     10 |          524
 Brand#45   | PROMO ANODIZED BRASS      |     12 |          524
 Brand#51   | LARGE POLISHED BRASS      |     50 |          524
 Brand#51   | MEDIUM PLATED BRASS       |     10 |          524
 Brand#51   | MEDIUM POLISHED NICKEL    |     10 |          524
 Brand#52   | ECONOMY PLATED STEEL      |     11 |          524
 Brand#52   | STANDARD BRUSHED NICKEL   |      4 |          524
 Brand#52   | STANDARD BURNISHED STEEL  |     11 |          524
 Brand#54   | PROMO PLATED NICKEL       |     12 |          524
 Brand#54   | STANDARD ANODIZED BRASS   |     11 |          524
 Brand#54   | STANDARD ANODIZED STEEL   |     12 |          524
 Brand#55   | ECONOMY PLATED TIN        |     50 |          524
 Brand#11   | ECONOMY BRUSHED BRASS     |      5 |          523
 Brand#11   | PROMO BURNISHED NICKEL    |     10 |          523
 Brand#12   | STANDARD BURNISHED TIN    |     25 |          523
 Brand#13   | MEDIUM PLATED BRASS       |     25 |          523
 Brand#14   | STANDARD POLISHED COPPER  |     10 |          523
 Brand#15   | STANDARD PLATED COPPER    |     11 |          523
 Brand#21   | LARGE BURNISHED BRASS     |      5 |          523
 Brand#21   | LARGE BURNISHED TIN       |     10 |          523
 Brand#21   | MEDIUM PLATED TIN         |     25 |          523
 Brand#25   | ECONOMY PLATED STEEL      |     11 |          523
 Brand#25   | PROMO BURNISHED COPPER    |      4 |          523
 Brand#33   | MEDIUM BRUSHED STEEL      |      5 |          523
 Brand#42   | LARGE ANODIZED TIN        |     11 |          523
 Brand#44   | ECONOMY POLISHED BRASS    |     32 |          523
 Brand#12   | PROMO BRUSHED TIN         |     12 |          522
 Brand#35   | LARGE BURNISHED STEEL     |     32 |          522
 Brand#43   | ECONOMY BRUSHED BRASS     |     50 |          522
 Brand#52   | SMALL PLATED COPPER       |     50 |          522
 Brand#54   | ECONOMY POLISHED TIN      |      4 |          522
 Brand#55   | LARGE BRUSHED STEEL       |     50 |          522
 Brand#12   | ECONOMY PLATED COPPER     |     12 |          520
 Brand#13   | SMALL POLISHED TIN        |     32 |          520
 Brand#14   | ECONOMY POLISHED BRASS    |      5 |          520
 Brand#14   | SMALL PLATED COPPER       |      5 |          520
 Brand#15   | LARGE PLATED COPPER       |     10 |          520
 Brand#15   | LARGE POLISHED NICKEL     |     12 |          520
 Brand#15   | PROMO BURNISHED TIN       |      5 |          520
 Brand#15   | SMALL PLATED STEEL        |     25 |          520
 Brand#21   | PROMO ANODIZED STEEL      |     10 |          520
 Brand#21   | STANDARD BRUSHED COPPER   |     25 |          520
 Brand#22   | ECONOMY BRUSHED NICKEL    |      5 |          520
 Brand#22   | ECONOMY PLATED TIN        |     12 |          520
 Brand#22   | MEDIUM BURNISHED TIN      |     10 |          520
 Brand#22   | PROMO BRUSHED COPPER      |     11 |          520
 Brand#22   | SMALL POLISHED BRASS      |     32 |          520
 Brand#23   | PROMO POLISHED TIN        |     12 |          520
 Brand#24   | ECONOMY PLATED STEEL      |     32 |          520
 Brand#24   | PROMO POLISHED BRASS      |     12 |          520
 Brand#25   | ECONOMY PLATED BRASS      |      4 |          520
 Brand#25   | PROMO ANODIZED BRASS      |      4 |          520
 Brand#25   | PROMO ANODIZED BRASS      |     10 |          520
 Brand#25   | SMALL PLATED BRASS        |     11 |          520
 Brand#31   | ECONOMY BURNISHED COPPER  |     32 |          520
 Brand#31   | PROMO ANODIZED TIN        |     50 |          520
 Brand#31   | SMALL PLATED STEEL        |     50 |          520
 Brand#32   | PROMO PLATED COPPER       |      4 |          520
 Brand#32   | SMALL PLATED COPPER       |     25 |          520
 Brand#33   | PROMO ANODIZED STEEL      |      4 |          520
 Brand#33   | STANDARD POLISHED BRASS   |     50 |          520
 Brand#34   | ECONOMY POLISHED TIN      |      4 |          520
 Brand#34   | MEDIUM BURNISHED TIN      |     50 |          520
 Brand#34   | PROMO POLISHED COPPER     |     11 |          520
 Brand#34   | SMALL POLISHED STEEL      |     50 |          520
 Brand#35   | ECONOMY ANODIZED TIN      |     12 |          520
 Brand#35   | MEDIUM BRUSHED NICKEL     |     32 |          520
 Brand#35   | STANDARD BURNISHED NICKEL |     12 |          520
 Brand#35   | STANDARD POLISHED STEEL   |     12 |          520
 Brand#41   | MEDIUM ANODIZED NICKEL    |      5 |          520
 Brand#41   | MEDIUM POLISHED TIN       |     10 |          520
 Brand#42   | LARGE PLATED NICKEL       |      5 |          520
 Brand#42   | PROMO BRUSHED STEEL       |     10 |          520
 Brand#43   | LARGE POLISHED TIN        |      5 |          520
 Brand#43   | MEDIUM ANODIZED NICKEL    |     50 |          520
 Brand#44   | LARGE BURNISHED STEEL     |     32 |          520
 Brand#44   | SMALL PLATED TIN          |     25 |          520
 Brand#44   | STANDARD PLATED BRASS     |     32 |          520
 Brand#45   | ECONOMY BURNISHED NICKEL  |     50 |          520
 Brand#45   | ECONOMY PLATED TIN        |     32 |          520
 Brand#45   | MEDIUM ANODIZED NICKEL    |     12 |          520
 Brand#45   | SMALL BRUSHED NICKEL      |      5 |          520
 Brand#45   | STANDARD POLISHED COPPER  |     50 |          520
 Brand#51   | LARGE BURNISHED BRASS     |     11 |          520
 Brand#52   | ECONOMY PLATED NICKEL     |     11 |          520
 Brand#52   | SMALL PLATED BRASS        |      4 |          520
 Brand#52   | STANDARD BRUSHED NICKEL   |     10 |          520
 Brand#54   | LARGE BURNISHED TIN       |      4 |          520
 Brand#55   | ECONOMY BURNISHED NICKEL  |      5 |          520
 Brand#11   | LARGE ANODIZED TIN        |     10 |          519
 Brand#11   | MEDIUM POLISHED STEEL     |     11 |          519
 Brand#12   | MEDIUM PLATED NICKEL      |     12 |          519
 Brand#12   | SMALL PLATED STEEL        |      5 |          519
 Brand#13   | LARGE BRUSHED STEEL       |     32 |          519
 Brand#14   | STANDARD PLATED STEEL     |     10 |          519
 Brand#15   | ECONOMY BURNISHED TIN     |     11 |          519
 Brand#15   | ECONOMY PLATED COPPER     |     32 |          519
 Brand#15   | LARGE PLATED COPPER       |     12 |          519
 Brand#15   | MEDIUM BRUSHED BRASS      |      5 |          519
 Brand#15   | STANDARD ANODIZED COPPER  |     25 |          519
 Brand#23   | MEDIUM ANODIZED BRASS     |     11 |          519
 Brand#23   | PROMO BURNISHED NICKEL    |     11 |          519
 Brand#31   | ECONOMY BRUSHED COPPER    |      4 |          519
 Brand#34   | ECONOMY ANODIZED BRASS    |     11 |          519
 Brand#34   | MEDIUM ANODIZED BRASS     |      5 |          519
 Brand#34   | MEDIUM BURNISHED STEEL    |     12 |          519
 Brand#42   | ECONOMY PLATED TIN        |     11 |          519
 Brand#43   | SMALL ANODIZED TIN        |     25 |          519
 Brand#44   | MEDIUM PLATED STEEL       |     50 |          519
 Brand#44   | PROMO PLATED TIN          |     50 |          519
 Brand#45   | LARGE ANODIZED NICKEL     |      5 |          519
 Brand#45   | MEDIUM PLATED NICKEL      |      5 |          519
 Brand#45   | SMALL POLISHED NICKEL     |      4 |          519
 Brand#41   | LARGE ANODIZED TIN        |     12 |          518
 Brand#42   | LARGE POLISHED BRASS      |     25 |          518
 Brand#44   | MEDIUM BRUSHED TIN        |     25 |          518
 Brand#43   | PROMO BURNISHED TIN       |      4 |          517
 Brand#54   | LARGE BRUSHED STEEL       |     25 |          517
 Brand#13   | MEDIUM ANODIZED NICKEL    |     10 |          516
 Brand#13   | SMALL ANODIZED COPPER     |     32 |          516
 Brand#13   | SMALL ANODIZED STEEL      |     10 |          516
 Brand#13   | SMALL PLATED NICKEL       |     50 |          516
 Brand#13   | STANDARD BRUSHED COPPER   |     12 |          516
 Brand#14   | LARGE ANODIZED NICKEL     |     50 |          516
 Brand#15   | LARGE PLATED TIN          |     25 |          516
 Brand#15   | STANDARD POLISHED TIN     |     11 |          516
 Brand#21   | ECONOMY BURNISHED STEEL   |     32 |          516
 Brand#21   | LARGE BURNISHED TIN       |     25 |          516
 Brand#21   | LARGE POLISHED TIN        |     50 |          516
 Brand#21   | PROMO POLISHED STEEL      |      4 |          516
 Brand#22   | MEDIUM ANODIZED TIN       |     11 |          516
 Brand#22   | MEDIUM BRUSHED BRASS      |     12 |          516
 Brand#23   | MEDIUM BRUSHED STEEL      |     11 |          516
 Brand#23   | SMALL PLATED COPPER       |     32 |          516
 Brand#24   | MEDIUM POLISHED COPPER    |     12 |          516
 Brand#24   | PROMO BRUSHED NICKEL      |     12 |          516
 Brand#24   | PROMO POLISHED NICKEL     |     32 |          516
 Brand#25   | ECONOMY BRUSHED TIN       |     50 |          516
 Brand#25   | STANDARD ANODIZED NICKEL  |     11 |          516
